STATION,ELEMENT,YEAR,MONTH,TIMEFUNCTION,MDFUNCTION,VALUE,FLAG_REPEAT,FLAG_INTERRUPTED,
0-20000-0-11723,SRA,1991,10,07:00,SUM,17.9,,,
0-20000-0-11723,SRA,1991,11,07:00,MAX,19.1,,,
0-20000-0-11723,SRA,1991,11,07:00,SUM,74.5,,,
0-20000-0-11723,SRA,1991,12,07:00,MAX,11.2,,,
0-20000-0-11723,SRA,1991,12,07:00,SUM,35.8,,,
0-20000-0-11723,SRA,1992,01,07:00,MAX,2.4,,,
0-20000-0-11723,SRA,1992,01,07:00,SUM,6.0,,,
0-20000-0-11723,SRA,1992,02,07:00,MAX,2.9,,,
0-20000-0-11723,SRA,1992,02,07:00,SUM,6.5,,,
0-20000-0-11723,SRA,1992,03,07:00,MAX,13.6,,,
0-20000-0-11723,SRA,1992,03,07:00,SUM,66.5,,,
0-20000-0-11723,SRA,1992,04,07:00,MAX,22.6,,,
0-20000-0-11723,SRA,1992,04,07:00,SUM,38.9,,,
0-20000-0-11723,SRA,1992,05,07:00,MAX,11.8,,,
0-20000-0-11723,SRA,1992,05,07:00,SUM,20.3,,,
0-20000-0-11723,SRA,1992,06,07:00,MAX,24.7,,,
0-20000-0-11723,SRA,1992,06,07:00,SUM,84.6,,,
0-20000-0-11723,SRA,1992,07,07:00,MAX,23.4,,,
0-20000-0-11723,SRA,1992,07,07:00,SUM,45.6,,,
0-20000-0-11723,SRA,1992,08,07:00,MAX,11.2,,,
0-20000-0-11723,SRA,1992,08,07:00,SUM,34.1,,,
0-20000-0-11723,SRA,1992,09,07:00,MAX,11.3,,,
0-20000-0-11723,SRA,1992,09,07:00,SUM,31.1,,,
0-20000-0-11723,SRA,1992,10,07:00,MAX,15.3,,,
0-20000-0-11723,SRA,1992,10,07:00,SUM,63.3,,,
0-20000-0-11723,SRA,1992,11,07:00,MAX,7.3,,,
0-20000-0-11723,SRA,1992,11,07:00,SUM,34.2,,,
0-20000-0-11723,SRA,1992,12,07:00,MAX,14.6,,,
0-20000-0-11723,SRA,1992,12,07:00,SUM,31.1,,,
0-20000-0-11723,SRA,1993,01,07:00,MAX,3.2,,,
0-20000-0-11723,SRA,1993,01,07:00,SUM,12.2,,,
0-20000-0-11723,SRA,1993,02,07:00,MAX,3.1,,,
0-20000-0-11723,SRA,1993,02,07:00,SUM,12.4,,,
0-20000-0-11723,SRA,1993,03,07:00,MAX,7.9,,,
0-20000-0-11723,SRA,1993,03,07:00,SUM,17.3,,,
0-20000-0-11723,SRA,1993,04,07:00,MAX,1.1,,,
0-20000-0-11723,SRA,1993,04,07:00,SUM,3.2,,,
0-20000-0-11723,SRA,1993,05,07:00,MAX,13.9,,,
0-20000-0-11723,SRA,1993,05,07:00,SUM,37.2,,,
0-20000-0-11723,SRA,1993,06,07:00,MAX,28.0,,,
0-20000-0-11723,SRA,1993,06,07:00,SUM,107.4,,,
0-20000-0-11723,SRA,1993,07,07:00,MAX,13.6,,,
0-20000-0-11723,SRA,1993,07,07:00,SUM,54.2,,,
0-20000-0-11723,SRA,1993,08,07:00,MAX,15.5,,,
0-20000-0-11723,SRA,1993,08,07:00,SUM,51.6,,,
0-20000-0-11723,SRA,1993,09,07:00,MAX,18.0,,,
0-20000-0-11723,SRA,1993,09,07:00,SUM,36.4,,,
0-20000-0-11723,SRA,1993,10,07:00,MAX,10.5,,,
0-20000-0-11723,SRA,1993,10,07:00,SUM,36.5,,,
0-20000-0-11723,SRA,1993,11,07:00,MAX,10.1,,,
0-20000-0-11723,SRA,1993,11,07:00,SUM,28.2,,,
0-20000-0-11723,SRA,1993,12,07:00,MAX,16.5,,,
0-20000-0-11723,SRA,1993,12,07:00,SUM,58.6,,,
0-20000-0-11723,SRA,1994,01,07:00,MAX,4.0,,,
0-20000-0-11723,SRA,1994,01,07:00,SUM,14.9,,,
0-20000-0-11723,SRA,1994,02,07:00,MAX,8.4,,,
0-20000-0-11723,SRA,1994,02,07:00,SUM,13.4,,,
0-20000-0-11723,SRA,1994,03,07:00,MAX,3.4,,,
0-20000-0-11723,SRA,1994,03,07:00,SUM,16.7,,,
0-20000-0-11723,SRA,1994,04,07:00,MAX,13.2,,,
0-20000-0-11723,SRA,1994,04,07:00,SUM,49.2,,,
0-20000-0-11723,SRA,1994,05,07:00,MAX,56.5,,,
0-20000-0-11723,SRA,1994,05,07:00,SUM,94.3,,,
0-20000-0-11723,SRA,1994,06,07:00,MAX,16.7,,,
0-20000-0-11723,SRA,1994,06,07:00,SUM,26.8,,,
0-20000-0-11723,SRA,1994,07,07:00,MAX,7.5,,,
0-20000-0-11723,SRA,1994,07,07:00,SUM,26.6,,,
0-20000-0-11723,SRA,1994,08,07:00,MAX,26.1,,,
0-20000-0-11723,SRA,1994,08,07:00,SUM,86.2,,,
0-20000-0-11723,SRA,1994,09,07:00,MAX,8.6,,,
0-20000-0-11723,SRA,1994,09,07:00,SUM,27.0,,,
0-20000-0-11723,SRA,1994,10,07:00,MAX,16.6,,,
0-20000-0-11723,SRA,1994,10,07:00,SUM,41.3,,,
0-20000-0-11723,SRA,1994,11,07:00,MAX,2.7,,,
0-20000-0-11723,SRA,1994,11,07:00,SUM,11.7,,,
0-20000-0-11723,SRA,1994,12,07:00,MAX,6.3,,,
0-20000-0-11723,SRA,1994,12,07:00,SUM,31.1,,,
0-20000-0-11723,SRA,1995,01,07:00,MAX,9.4,,,
0-20000-0-11723,SRA,1995,01,07:00,SUM,28.5,,,
0-20000-0-11723,SRA,1995,02,07:00,MAX,4.5,,,
0-20000-0-11723,SRA,1995,02,07:00,SUM,16.7,,,
0-20000-0-11723,SRA,1995,03,07:00,MAX,17.9,,,
0-20000-0-11723,SRA,1995,03,07:00,SUM,39.9,,,
0-20000-0-11723,SRA,1995,04,07:00,MAX,9.4,,,
0-20000-0-11723,SRA,1995,04,07:00,SUM,25.3,,,
0-20000-0-11723,SRA,1995,05,07:00,MAX,24.6,,,
0-20000-0-11723,SRA,1995,05,07:00,SUM,70.2,,,
0-20000-0-11723,SRA,1995,06,07:00,MAX,16.2,,,
0-20000-0-11723,SRA,1995,06,07:00,SUM,80.0,,,
0-20000-0-11723,SRA,1995,07,07:00,MAX,15.6,,,
0-20000-0-11723,SRA,1995,07,07:00,SUM,44.3,,,
0-20000-0-11723,SRA,1995,08,07:00,MAX,12.4,,,
0-20000-0-11723,SRA,1995,08,07:00,SUM,45.9,,,
0-20000-0-11723,SRA,1995,09,07:00,MAX,37.3,,,
0-20000-0-11723,SRA,1995,09,07:00,SUM,99.5,,,
0-20000-0-11723,SRA,1995,10,07:00,MAX,1.4,,,
0-20000-0-11723,SRA,1995,10,07:00,SUM,3.7,,,
0-20000-0-11723,SRA,1995,11,07:00,MAX,3.2,,,
0-20000-0-11723,SRA,1995,11,07:00,SUM,25.1,,,
0-20000-0-11723,SRA,1995,12,07:00,MAX,6.2,,,
0-20000-0-11723,SRA,1995,12,07:00,SUM,32.5,,,
0-20000-0-11723,SRA,1996,01,07:00,MAX,8.5,,,
0-20000-0-11723,SRA,1996,01,07:00,SUM,32.2,,,
0-20000-0-11723,SRA,1996,02,07:00,MAX,21.8,,,
0-20000-0-11723,SRA,1996,02,07:00,SUM,35.6,,,
0-20000-0-11723,SRA,1996,03,07:00,MAX,6.5,,,
0-20000-0-11723,SRA,1996,03,07:00,SUM,16.6,,,
0-20000-0-11723,SRA,1996,04,07:00,MAX,8.9,,,
0-20000-0-11723,SRA,1996,04,07:00,SUM,45.7,,,
0-20000-0-11723,SRA,1996,05,07:00,MAX,19.6,,,
0-20000-0-11723,SRA,1996,05,07:00,SUM,61.1,,,
0-20000-0-11723,SRA,1996,06,07:00,MAX,25.7,,,
0-20000-0-11723,SRA,1996,06,07:00,SUM,77.7,,,
0-20000-0-11723,SRA,1996,07,07:00,MAX,15.0,,,
0-20000-0-11723,SRA,1996,07,07:00,SUM,30.0,,,
0-20000-0-11723,SRA,1996,08,07:00,MAX,25.2,,,
0-20000-0-11723,SRA,1996,08,07:00,SUM,90.0,,,
0-20000-0-11723,SRA,1996,09,07:00,MAX,13.9,,,
0-20000-0-11723,SRA,1996,09,07:00,SUM,50.1,,,
0-20000-0-11723,SRA,1996,10,07:00,MAX,30.4,,,
0-20000-0-11723,SRA,1996,10,07:00,SUM,47.2,,,
0-20000-0-11723,SRA,1996,11,07:00,MAX,6.7,,,
0-20000-0-11723,SRA,1996,11,07:00,SUM,30.4,,,
0-20000-0-11723,SRA,1996,12,07:00,MAX,4.3,,,
0-20000-0-11723,SRA,1996,12,07:00,SUM,20.8,,,
0-20000-0-11723,SRA,1997,01,07:00,MAX,5.2,,,
0-20000-0-11723,SRA,1997,01,07:00,SUM,11.3,,,
0-20000-0-11723,SRA,1997,02,07:00,MAX,7.3,,,
0-20000-0-11723,SRA,1997,02,07:00,SUM,22.8,,,
0-20000-0-11723,SRA,1997,03,07:00,MAX,6.8,,,
0-20000-0-11723,SRA,1997,03,07:00,SUM,24.8,,,
0-20000-0-11723,SRA,1997,04,07:00,MAX,6.0,,,
0-20000-0-11723,SRA,1997,04,07:00,SUM,19.8,,,
0-20000-0-11723,SRA,1997,05,07:00,MAX,23.2,,,
0-20000-0-11723,SRA,1997,05,07:00,SUM,45.4,,,
0-20000-0-11723,SRA,1997,06,07:00,MAX,20.0,,,
0-20000-0-11723,SRA,1997,06,07:00,SUM,71.4,,,
0-20000-0-11723,SRA,1997,07,07:00,MAX,41.6,,,
0-20000-0-11723,SRA,1997,07,07:00,SUM,223.3,,,
0-20000-0-11723,SRA,1997,08,07:00,MAX,11.6,,,
0-20000-0-11723,SRA,1997,08,07:00,SUM,22.1,,,
0-20000-0-11723,SRA,1997,09,07:00,MAX,19.0,,,
0-20000-0-11723,SRA,1997,09,07:00,SUM,34.5,,,
0-20000-0-11723,SRA,1997,10,07:00,MAX,7.2,,,
0-20000-0-11723,SRA,1997,10,07:00,SUM,29.7,,,
0-20000-0-11723,SRA,1997,11,07:00,MAX,12.8,,,
0-20000-0-11723,SRA,1997,11,07:00,SUM,66.8,,,
0-20000-0-11723,SRA,1997,12,07:00,MAX,11.3,,,
0-20000-0-11723,SRA,1997,12,07:00,SUM,41.3,,,
0-20000-0-11723,SRA,1998,01,07:00,MAX,2.9,,,
0-20000-0-11723,SRA,1998,01,07:00,SUM,11.3,,,
0-20000-0-11723,SRA,1998,02,07:00,MAX,0.8,,,
0-20000-0-11723,SRA,1998,02,07:00,SUM,1.1,,,
0-20000-0-11723,SRA,1998,03,07:00,MAX,4.7,,,
0-20000-0-11723,SRA,1998,03,07:00,SUM,10.3,,,
0-20000-0-11723,SRA,1998,04,07:00,MAX,12.8,,,
0-20000-0-11723,SRA,1998,04,07:00,SUM,35.9,,,
0-20000-0-11723,SRA,1998,05,07:00,MAX,19.4,,,
0-20000-0-11723,SRA,1998,05,07:00,SUM,28.9,,,
0-20000-0-11723,SRA,1998,06,07:00,MAX,31.3,,,
0-20000-0-11723,SRA,1998,06,07:00,SUM,92.0,,,
0-20000-0-11723,SRA,1998,07,07:00,MAX,28.4,,,
0-20000-0-11723,SRA,1998,07,07:00,SUM,69.8,,,
0-20000-0-11723,SRA,1998,08,07:00,MAX,21.8,,,
0-20000-0-11723,SRA,1998,08,07:00,SUM,38.8,,,
0-20000-0-11723,SRA,1998,09,07:00,MAX,41.5,,,
0-20000-0-11723,SRA,1998,09,07:00,SUM,117.7,,,
0-20000-0-11723,SRA,1998,10,07:00,MAX,15.5,,,
0-20000-0-11723,SRA,1998,10,07:00,SUM,70.4,,,
0-20000-0-11723,SRA,1998,11,07:00,MAX,7.7,,,
0-20000-0-11723,SRA,1998,11,07:00,SUM,24.6,,,
0-20000-0-11723,SRA,1998,12,07:00,MAX,2.0,,,
0-20000-0-11723,SRA,1998,12,07:00,SUM,8.4,,,
0-20000-0-11723,SRA,1999,01,07:00,MAX,2.3,,,
0-20000-0-11723,SRA,1999,01,07:00,SUM,9.0,,,
0-20000-0-11723,SRA,1999,02,07:00,MAX,3.5,,,
0-20000-0-11723,SRA,1999,02,07:00,SUM,27.6,,,
0-20000-0-11723,SRA,1999,03,07:00,MAX,17.5,,,
0-20000-0-11723,SRA,1999,03,07:00,SUM,32.4,,,
0-20000-0-11723,SRA,1999,04,07:00,MAX,11.8,,,
0-20000-0-11723,SRA,1999,04,07:00,SUM,35.1,,,
0-20000-0-11723,SRA,1999,05,07:00,MAX,10.4,,,
0-20000-0-11723,SRA,1999,05,07:00,SUM,44.8,,,
0-20000-0-11723,SRA,1999,06,07:00,MAX,25.6,,,
0-20000-0-11723,SRA,1999,06,07:00,SUM,91.0,,,
0-20000-0-11723,SRA,1999,07,07:00,MAX,28.4,,,
0-20000-0-11723,SRA,1999,07,07:00,SUM,78.0,,,
0-20000-0-11723,SRA,1999,08,07:00,MAX,7.6,,,
0-20000-0-11723,SRA,1999,08,07:00,SUM,25.6,,,
0-20000-0-11723,SRA,1999,09,07:00,MAX,11.7,,,
0-20000-0-11723,SRA,1999,09,07:00,SUM,32.3,,,
0-20000-0-11723,SRA,1999,10,07:00,MAX,4.4,,,
0-20000-0-11723,SRA,1999,10,07:00,SUM,14.4,,,
0-20000-0-11723,SRA,1999,11,07:00,MAX,14.6,,,
0-20000-0-11723,SRA,1999,11,07:00,SUM,40.3,,,
0-20000-0-11723,SRA,1999,12,07:00,MAX,5.9,,,
0-20000-0-11723,SRA,1999,12,07:00,SUM,23.7,,,
0-20000-0-11723,SRA,2000,01,07:00,MAX,6.8,,,
0-20000-0-11723,SRA,2000,01,07:00,SUM,30.8,,,
0-20000-0-11723,SRA,2000,02,07:00,MAX,5.6,,,
0-20000-0-11723,SRA,2000,02,07:00,SUM,19.6,,,
0-20000-0-11723,SRA,2000,03,07:00,MAX,13.3,,,
0-20000-0-11723,SRA,2000,03,07:00,SUM,52.9,,,
0-20000-0-11723,SRA,2000,04,07:00,MAX,1.4,,,
0-20000-0-11723,SRA,2000,04,07:00,SUM,3.2,,,
0-20000-0-11723,SRA,2000,05,07:00,MAX,14.3,,,
0-20000-0-11723,SRA,2000,05,07:00,SUM,33.6,,,
0-20000-0-11723,SRA,2000,06,07:00,MAX,5.5,,,
0-20000-0-11723,SRA,2000,06,07:00,SUM,17.9,,,
0-20000-0-11723,SRA,2000,07,07:00,MAX,24.2,,,
0-20000-0-11723,SRA,2000,07,07:00,SUM,124.5,,,
0-20000-0-11723,SRA,2000,08,07:00,MAX,10.6,,,
0-20000-0-11723,SRA,2000,08,07:00,SUM,33.9,,,
0-20000-0-11723,SRA,2000,09,07:00,MAX,16.7,,,
0-20000-0-11723,SRA,2000,09,07:00,SUM,32.5,,,
0-20000-0-11723,SRA,2000,10,07:00,MAX,4.8,,,
0-20000-0-11723,SRA,2000,10,07:00,SUM,17.7,,,
0-20000-0-11723,SRA,2000,11,07:00,MAX,12.9,,,
0-20000-0-11723,SRA,2000,11,07:00,SUM,58.3,,,
0-20000-0-11723,SRA,2000,12,07:00,MAX,8.2,,,
0-20000-0-11723,SRA,2000,12,07:00,SUM,34.8,,,
0-20000-0-11723,SRA,2001,01,07:00,MAX,9.6,,,
0-20000-0-11723,SRA,2001,01,07:00,SUM,29.7,,,
0-20000-0-11723,SRA,2001,02,07:00,MAX,6.6,,,
0-20000-0-11723,SRA,2001,02,07:00,SUM,17.3,,,
0-20000-0-11723,SRA,2001,03,07:00,MAX,10.6,,,
0-20000-0-11723,SRA,2001,03,07:00,SUM,46.5,,,
0-20000-0-11723,SRA,2001,04,07:00,MAX,17.3,,,
0-20000-0-11723,SRA,2001,04,07:00,SUM,40.5,,,
0-20000-0-11723,SRA,2001,05,07:00,MAX,17.2,,,
0-20000-0-11723,SRA,2001,05,07:00,SUM,60.2,,,
0-20000-0-11723,SRA,2001,06,07:00,MAX,8.6,,,
0-20000-0-11723,SRA,2001,06,07:00,SUM,35.5,,,
0-20000-0-11723,SRA,2001,07,07:00,MAX,20.1,,,
0-20000-0-11723,SRA,2001,07,07:00,SUM,70.5,,,
0-20000-0-11723,SRA,2001,08,07:00,MAX,43.4,,,
0-20000-0-11723,SRA,2001,08,07:00,SUM,91.1,,,
0-20000-0-11723,SRA,2001,09,07:00,MAX,22.5,,,
0-20000-0-11723,SRA,2001,09,07:00,SUM,110.7,,,
0-20000-0-11723,SRA,2001,10,07:00,MAX,8.2,,,
0-20000-0-11723,SRA,2001,10,07:00,SUM,12.5,,,
0-20000-0-11723,SRA,2001,11,07:00,MAX,8.0,,,
0-20000-0-11723,SRA,2001,11,07:00,SUM,20.6,,,
0-20000-0-11723,SRA,2001,12,07:00,MAX,7.3,,,
0-20000-0-11723,SRA,2001,12,07:00,SUM,30.6,,,
0-20000-0-11723,SRA,2002,01,07:00,MAX,2.1,,,
0-20000-0-11723,SRA,2002,01,07:00,SUM,8.1,,,
0-20000-0-11723,SRA,2002,02,07:00,MAX,4.9,,,
0-20000-0-11723,SRA,2002,02,07:00,SUM,21.3,,,
0-20000-0-11723,SRA,2002,03,07:00,MAX,6.9,,,
0-20000-0-11723,SRA,2002,03,07:00,SUM,21.0,,,
0-20000-0-11723,SRA,2002,04,07:00,MAX,5.6,,,
0-20000-0-11723,SRA,2002,04,07:00,SUM,28.6,,,
0-20000-0-11723,SRA,2002,05,07:00,MAX,27.7,,,
0-20000-0-11723,SRA,2002,05,07:00,SUM,45.8,,,
0-20000-0-11723,SRA,2002,06,07:00,MAX,20.3,,,
0-20000-0-11723,SRA,2002,06,07:00,SUM,81.7,,,
0-20000-0-11723,SRA,2002,07,07:00,MAX,20.4,,,
0-20000-0-11723,SRA,2002,07,07:00,SUM,58.0,,,
0-20000-0-11723,SRA,2002,08,07:00,MAX,28.9,,,
0-20000-0-11723,SRA,2002,08,07:00,SUM,91.2,,,
0-20000-0-11723,SRA,2002,09,07:00,MAX,15.0,,,
0-20000-0-11723,SRA,2002,09,07:00,SUM,39.2,,,
0-20000-0-11723,SRA,2002,10,07:00,MAX,20.1,,,
0-20000-0-11723,SRA,2002,10,07:00,SUM,71.9,,,
0-20000-0-11723,SRA,2002,11,07:00,MAX,9.9,,,
0-20000-0-11723,SRA,2002,11,07:00,SUM,48.2,,,
0-20000-0-11723,SRA,2002,12,07:00,MAX,10.7,,,
0-20000-0-11723,SRA,2002,12,07:00,SUM,46.0,,,
0-20000-0-11723,SRA,2003,01,07:00,MAX,9.5,,,
0-20000-0-11723,SRA,2003,01,07:00,SUM,26.6,,,
0-20000-0-11723,SRA,2003,02,07:00,MAX,4.0,,,
0-20000-0-11723,SRA,2003,02,07:00,SUM,4.3,,,
0-20000-0-11723,SRA,2003,03,07:00,MAX,1.7,,,
0-20000-0-11723,SRA,2003,03,07:00,SUM,4.1,,,
0-20000-0-11723,SRA,2003,04,07:00,MAX,6.2,,,
0-20000-0-11723,SRA,2003,04,07:00,SUM,22.4,,,
0-20000-0-11723,SRA,2003,05,07:00,MAX,42.9,,,
0-20000-0-11723,SRA,2003,05,07:00,SUM,92.8,,,
0-20000-0-11723,SRA,2003,06,07:00,MAX,29.1,,,
0-20000-0-11723,SRA,2003,06,07:00,SUM,59.8,,,
0-20000-0-11723,SRA,2003,07,07:00,MAX,16.9,,,
0-20000-0-11723,SRA,2003,07,07:00,SUM,66.1,,,
0-20000-0-11723,SRA,2003,08,07:00,MAX,19.7,,,
0-20000-0-11723,SRA,2003,08,07:00,SUM,37.0,,,
0-20000-0-11723,SRA,2003,09,07:00,MAX,13.0,,,
0-20000-0-11723,SRA,2003,09,07:00,SUM,24.3,,,
0-20000-0-11723,SRA,2003,10,07:00,MAX,26.4,,,
0-20000-0-11723,SRA,2003,10,07:00,SUM,58.5,,,
0-20000-0-11723,SRA,2003,11,07:00,MAX,11.6,,,
0-20000-0-11723,SRA,2003,11,07:00,SUM,32.3,,,
0-20000-0-11723,SRA,2003,12,07:00,MAX,25.4,,,
0-20000-0-11723,SRA,2003,12,07:00,SUM,54.3,,,
0-20000-0-11723,SRA,2004,01,07:00,MAX,12.7,,,
0-20000-0-11723,SRA,2004,01,07:00,SUM,46.8,,,
0-20000-0-11723,SRA,2004,02,07:00,MAX,12.3,,,
0-20000-0-11723,SRA,2004,02,07:00,SUM,26.2,,,
0-20000-0-11723,SRA,2004,03,07:00,MAX,14.7,,,
0-20000-0-11723,SRA,2004,03,07:00,SUM,36.5,,,
0-20000-0-11723,SRA,2004,04,07:00,MAX,14.6,,,
0-20000-0-11723,SRA,2004,04,07:00,SUM,26.4,,,
0-20000-0-11723,SRA,2004,05,07:00,MAX,3.6,,,
0-20000-0-11723,SRA,2004,05,07:00,SUM,15.6,,,
0-20000-0-11723,SRA,2004,06,07:00,MAX,14.5,,,
0-20000-0-11723,SRA,2004,06,07:00,SUM,77.5,,,
0-20000-0-11723,SRA,2004,07,07:00,MAX,9.2,,,
0-20000-0-11723,SRA,2004,07,07:00,SUM,35.2,,,
0-20000-0-11723,SRA,2004,08,07:00,MAX,9.7,,,
0-20000-0-11723,SRA,2004,08,07:00,SUM,20.8,,,
0-20000-0-11723,SRA,2004,09,07:00,MAX,16.4,,,
0-20000-0-11723,SRA,2004,09,07:00,SUM,39.9,,,
0-20000-0-11723,SRA,2004,10,07:00,MAX,18.9,,,
0-20000-0-11723,SRA,2004,10,07:00,SUM,62.6,,,
0-20000-0-11723,SRA,2004,11,07:00,MAX,15.6,,,
0-20000-0-11723,SRA,2004,11,07:00,SUM,39.5,,,
0-20000-0-11723,SRA,2004,12,07:00,MAX,14.1,,,
0-20000-0-11723,SRA,2004,12,07:00,SUM,24.2,,,
0-20000-0-11723,SRA,2005,01,07:00,MAX,11.1,,,
0-20000-0-11723,SRA,2005,01,07:00,SUM,23.6,,,
0-20000-0-11723,SRA,2005,02,07:00,MAX,16.0,,,
0-20000-0-11723,SRA,2005,02,07:00,SUM,47.5,,,
0-20000-0-11723,SRA,2005,03,07:00,MAX,3.1,,,
0-20000-0-11723,SRA,2005,03,07:00,SUM,12.1,,,
0-20000-0-11723,SRA,2005,04,07:00,MAX,18.3,,,
0-20000-0-11723,SRA,2005,04,07:00,SUM,64.7,,,
0-20000-0-11723,SRA,2005,05,07:00,MAX,28.6,,,
0-20000-0-11723,SRA,2005,05,07:00,SUM,97.2,,,
0-20000-0-11723,SRA,2005,06,07:00,MAX,26.7,,,
0-20000-0-11723,SRA,2005,06,07:00,SUM,58.5,,,
0-20000-0-11723,SRA,2005,07,07:00,MAX,23.7,,,
0-20000-0-11723,SRA,2005,07,07:00,SUM,92.6,,,
0-20000-0-11723,SRA,2005,08,07:00,MAX,40.8,,,
0-20000-0-11723,SRA,2005,08,07:00,SUM,85.4,,,
0-20000-0-11723,SRA,2005,09,07:00,MAX,15.5,,,
0-20000-0-11723,SRA,2005,09,07:00,SUM,21.0,,,
0-20000-0-11723,SRA,2005,10,07:00,MAX,1.2,,,
0-20000-0-11723,SRA,2005,10,07:00,SUM,3.6,,,
0-20000-0-11723,SRA,2005,11,07:00,MAX,11.8,,,
0-20000-0-11723,SRA,2005,11,07:00,SUM,24.1,,,
0-20000-0-11723,SRA,2005,12,07:00,MAX,9.7,,,
0-20000-0-11723,SRA,2005,12,07:00,SUM,33.8,,,
0-20000-0-11723,SRA,2006,01,07:00,MAX,10.6,,,
0-20000-0-11723,SRA,2006,01,07:00,SUM,31.3,,,
0-20000-0-11723,SRA,2006,02,07:00,MAX,15.1,,,
0-20000-0-11723,SRA,2006,02,07:00,SUM,39.5,,,
0-20000-0-11723,SRA,2006,03,07:00,MAX,14.5,,,
0-20000-0-11723,SRA,2006,03,07:00,SUM,65.4,,,
0-20000-0-11723,SRA,2006,04,07:00,MAX,21.0,,,
0-20000-0-11723,SRA,2006,04,07:00,SUM,56.8,,,
0-20000-0-11723,SRA,2006,05,07:00,MAX,18.7,,,
0-20000-0-11723,SRA,2006,05,07:00,SUM,79.1,,,
0-20000-0-11723,SRA,2006,06,07:00,MAX,30.1,,,
0-20000-0-11723,SRA,2006,06,07:00,SUM,70.1,,,
0-20000-0-11723,SRA,2006,07,07:00,MAX,39.3,,,
0-20000-0-11723,SRA,2006,07,07:00,SUM,74.1,,,
0-20000-0-11723,SRA,2006,08,07:00,MAX,51.0,,,
0-20000-0-11723,SRA,2006,08,07:00,SUM,144.5,,,
0-20000-0-11723,SRA,2006,09,07:00,MAX,22.1,,,
0-20000-0-11723,SRA,2006,09,07:00,SUM,25.7,,,
0-20000-0-11723,SRA,2006,10,07:00,MAX,5.8,,,
0-20000-0-11723,SRA,2006,10,07:00,SUM,13.8,,,
0-20000-0-11723,SRA,2006,11,07:00,MAX,6.7,,,
0-20000-0-11723,SRA,2006,11,07:00,SUM,14.8,,,
0-20000-0-11723,SRA,2006,12,07:00,MAX,7.1,,,
0-20000-0-11723,SRA,2006,12,07:00,SUM,19.0,,,
0-20000-0-11723,SRA,2007,01,07:00,MAX,7.6,,,
0-20000-0-11723,SRA,2007,01,07:00,SUM,34.4,,,
0-20000-0-11723,SRA,2007,02,07:00,MAX,7.4,,,
0-20000-0-11723,SRA,2007,02,07:00,SUM,31.4,,,
0-20000-0-11723,SRA,2007,03,07:00,MAX,10.5,,,
0-20000-0-11723,SRA,2007,03,07:00,SUM,43.6,,,
0-20000-0-11723,SRA,2007,04,07:00,MAX,2.7,,,
0-20000-0-11723,SRA,2007,04,07:00,SUM,2.7,,,
0-20000-0-11723,SRA,2007,05,07:00,MAX,10.3,,,
0-20000-0-11723,SRA,2007,05,07:00,SUM,43.6,,,
0-20000-0-11723,SRA,2007,06,07:00,MAX,32.9,,,
0-20000-0-11723,SRA,2007,06,07:00,SUM,93.7,,,
0-20000-0-11723,SRA,2007,07,07:00,MAX,12.8,,,
0-20000-0-11723,SRA,2007,07,07:00,SUM,35.6,,,
0-20000-0-11723,SRA,2007,08,07:00,MAX,16.2,,,
0-20000-0-11723,SRA,2007,08,07:00,SUM,36.5,,,
0-20000-0-11723,SRA,2007,09,07:00,MAX,34.6,,,
0-20000-0-11723,SRA,2007,09,07:00,SUM,88.0,,,
0-20000-0-11723,SRA,2007,10,07:00,MAX,5.5,,,
0-20000-0-11723,SRA,2007,10,07:00,SUM,26.1,,,
0-20000-0-11723,SRA,2007,11,07:00,MAX,11.3,,,
0-20000-0-11723,SRA,2007,11,07:00,SUM,29.4,,,
0-20000-0-11723,SRA,2007,12,07:00,MAX,4.3,,,
0-20000-0-11723,SRA,2007,12,07:00,SUM,17.6,,,
0-20000-0-11723,SRA,2008,01,07:00,MAX,4.5,,,
0-20000-0-11723,SRA,2008,01,07:00,SUM,17.0,,,
0-20000-0-11723,SRA,2008,02,07:00,MAX,5.4,,,
0-20000-0-11723,SRA,2008,02,07:00,SUM,10.1,,,
0-20000-0-11723,SRA,2008,03,07:00,MAX,5.6,,,
0-20000-0-11723,SRA,2008,03,07:00,SUM,32.0,,,
0-20000-0-11723,SRA,2008,04,07:00,MAX,13.3,,,
0-20000-0-11723,SRA,2008,04,07:00,SUM,32.0,,,
0-20000-0-11723,SRA,2008,05,07:00,MAX,45.5,,,
0-20000-0-11723,SRA,2008,05,07:00,SUM,69.6,,,
0-20000-0-11723,SRA,2008,06,07:00,MAX,12.3,,,
0-20000-0-11723,SRA,2008,06,07:00,SUM,35.9,,,
0-20000-0-11723,SRA,2008,07,07:00,MAX,22.5,,,
0-20000-0-11723,SRA,2008,07,07:00,SUM,62.0,,,
0-20000-0-11723,SRA,2008,08,07:00,MAX,31.9,,,
0-20000-0-11723,SRA,2008,08,07:00,SUM,44.6,,,
0-20000-0-11723,SRA,2008,09,07:00,MAX,10.6,,,
0-20000-0-11723,SRA,2008,09,07:00,SUM,38.4,,,
0-20000-0-11723,SRA,2008,10,07:00,MAX,10.7,,,
0-20000-0-11723,SRA,2008,10,07:00,SUM,31.3,,,
